Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
Banco do Brasil,BBTS_Red_Hat_datacenters_2026_09_21,"Em 21/09/2026, a pagina publica de licitacoes da BBTS lista a LE 2026/20 para fornecimento de subscricoes Red Hat Enterprise Linux para datacenters virtualizados e Red Hat Runtimes, com suporte oficial do fabricante.",BBTS;Red_Hat;RHEL;Datacenters;Virtualizacao,Compra_publica_TI_ecossistema_BB,Sustentacao_de_plataformas_corporativas_em_datacenters_virtualizados_do_conglomerado,Dependencia_de_suporte_fabricante_ciclo_de_vida_e_padronizacao_de_sistemas,Muito alta,https://licitacoes.bbts.com.br/
Banco do Brasil,BBTS_dispositivos_seguranca_LE_2026_19,"Em 21/09/2026, a BBTS lista LE 2026/19 para aquisicao de dispositivos de seguranca destinados ao atendimento da Assistencia Tecnica, via Ata de Registro de Preco, com certame em 21/09/2026.",BBTS;Dispositivos_de_Seguranca;Ata_de_Registro_de_Preco,Compra_publica_seguranca,Demanda_recente_por_itens_de_seguranca_no_ecossistema_operacional_BB,Controle_de_fornecimento_padronizacao_e_rastreabilidade_de_ativos,Alta,https://licitacoes.bbts.com.br/
Banco do Brasil,BBTS_NDR_network_detection_2026_09_22,"Edital BBTS LE 2026/18, com disputa prevista para 22/09/2026, busca duas solucoes/appliances NDR para monitoramento minimo de 7.000 dispositivos de rede, instalacao, implantacao, suporte e atualizacoes.",BBTS;NDR;Network_Detection_Response;Seguranca,Compra_publica_ecossistema_BB,Demanda_de_ciberseguranca_de_rede_no_conglomerado_Banco_do_Brasil,Visibilidade_de_trafego_e_deteccao_de_ameacas_de_rede,Muito alta,https://licitacoes.bbts.com.br/wp-content/uploads/2026/08/20260831_Edital_LE_2026_18.pdf
Banco do Brasil,DecisionReport_Stefanini_BB_IA_2026_09_18,"Em 18/09/2026, Decision Report repercutiu projetos Banco do Brasil/Stefanini com IA em credito PJ e logistica de numerario, estimando R$ 23 milhoes por ano em economia e mais de 8 mil horas-homem anuais de eficiencia.",Stefanini;IA;Credito;Numerario;Decision_Report,Parceiro_tecnologico_e_midia_setorial,IA_operacional_em_processos_criticos_de_banco_de_varejo_e_agencias,Governanca_de_modelos_e_qualidade_de_decisao_em_credito,Muito alta,https://decisionreport.com.br/banco-do-brasil-gera-r-23-milhoes-em-economia-ao-ano-e-8-mil-horas-de-eficiencia-com-ia/
Banco do Brasil,BB_diretrizes_IA_generativa_agentica_2026_08_24,"Contexto recente: em 24/08/2026, o BB informou diretrizes para IA generativa e agentica, com certificacao de modelos, governanca de agentes, rastreabilidade, niveis de autonomia e restricoes para dados sensiveis.",IA_Generativa;IA_Agentica;Gaia;Genera_BB;Copilot,Institucional_TI_e_governanca,Governanca_de_IA_e_controles_para_agentes_autonomos_em_operacao_bancaria,Rastreabilidade_supervisao_humana_e_restricao_de_dados_sensiveis,Muito alta,https://imprensa.bb.com.br/bb-e-pioneiro-global-em-diretrizes-para-ia-generativa-e-agentica/
CAIXA,Caixa_greve_Move_Brasil_habitacao_2026_09_18,"Em 18/09/2026, Folha reportou que a greve da CAIXA atrasa credito do programa Move Brasil e financiamentos imobiliarios, especialmente em documentacao, conformidade e etapas que ainda dependem de atendimento presencial.",Move_Brasil;Habitacao;Canais_Digitais;Conformidade,Mídia_setorial_operacional,Risco_operacional_em_credito_de_massa_e_financiamento_imobiliario,Dependencia_de_jornadas_hibridas_e_documentacao_presencial,Muito alta,https://www1.folha.uol.com.br/mercado/2026/09/greve-da-caixa-atrasa-credito-do-programa-move-brasil-e-financiamentos-imobiliarios.shtml
CAIXA,Caixa_greve_Bolsa_Familia_canais_digitais_2026_09_18,"Em 18/09/2026, Folha registrou que Bolsa Familia segue em meio a greve da CAIXA; beneficiarios usam CAIXA Tem, app, lotericas, autoatendimento, correspondentes, Internet Banking e WhatsApp.",CAIXA_Tem;Bolsa_Familia;WhatsApp;Canais_Digitais,Mídia_setorial_e_continuidade_operacional,Continuidade_operacional_em_pagamentos_sociais_de_alta_escala,Dependencia_de_canais_digitais_e_rede_alternativa_em_crise_presencial,Muito alta,https://www1.folha.uol.com.br/mercado/2026/09/calendario-do-bolsa-familia-de-setembro-comeca-em-meio-a-greve-dos-bancarios-da-caixa.shtml
CAIXA,Caixa_UOL_Bolsa_Familia_greve_2026_09_18,"Em 18/09/2026, UOL informou que o Bolsa Familia de setembro atende cerca de 19,3 milhoes de familias, totaliza aproximadamente R$ 13 bilhoes e pode ser movimentado via CAIXA Tem, lotericas, terminais e correspondentes Caixa Aqui.",CAIXA_Tem;Bolsa_Familia;Correspondentes;Terminais_Autoatendimento,Mídia_setorial_e_pagamentos_sociais,Resiliencia_de_canais_digitais_e_rede_alternativa_em_pagamentos_publicos,Continuidade_operacional_e_acesso_a_beneficios_em_greve,Alta,https://economia.uol.com.br/noticias/redacao/2026/09/18/greve-da-caixa-bolsa-familia-sera-pago-normalmente-entenda.ghtm
CAIXA,Caixa_Parcelar_Pix_app_2026_09_03,"Em 03/09/2026, a CAIXA disponibilizou Parcelar Pix no App CAIXA para clientes elegiveis, com contratacao de credito na transacao, valores de R$ 300 a R$ 50 mil e prazo de ate 12 meses.",Pix;App_CAIXA;Credito_Digital;CET;IOF,Institucional_produto_digital,Produto_digital_de_credito_embutido_no_fluxo_de_pagamentos_instantaneos,Transparencia_CET_IOF_analise_de_risco_e_credito_responsavel,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/09-SETEMBRO/CAIXA-disponibiliza-Parcelar-Pix-aos-clientes-.aspx
CAIXA,Caixa_CECOT_249_fila_virtual_SaaS_2026_09_03,"Em 03/09/2026, a CECOT 249/2026 indicou contratacao de solucao SaaS de fila e sala de espera virtual em nuvem publica para canais digitais da CAIXA, incluindo CAIXA Tem, FGTS, Loterias, sites e sistemas, com propostas ate 28/09/2026.",SaaS;Nuvem_Publica;CAIXA_Tem;FGTS;Loterias;Fila_Virtual,Compra_publica_TI,Capacidade_e_resiliencia_de_acesso_em_canais_digitais_de_massa,Continuidade_disponibilidade_e_dependencia_de_nuvem_publica,Alta,https://www.todaslicitacoes.com.br/licitacao/contratacao-de-empresa-para-disponibilizacao-e-brasilia-df-00360305000104-2026-691
BRB,BRB_Master_Moraes_Vorcaro_cronologia_2026_09_21,"Em 21/09/2026, Folha publicou cronologia da relacao entre Alexandre de Moraes e Daniel Vorcaro, incluindo contrato de R$ 131 milhoes entre o Banco Master e escritorio ligado a familia do ministro, ampliando a sensibilidade institucional do caso Master/BRB.",Banco_Master;Daniel_Vorcaro;STF;Alexandre_de_Moraes;BRB,Mídia_judicial_e_investigativa,Pressao_reputacional_e_governanca_institucional_em_crise_bancaria,Conflito_de_interesses_sigilo_investigativo_e_governanca_de_crise,Muito alta,https://www1.folha.uol.com.br/poder/2026/09/veja-cronologia-da-relacao-de-moraes-e-vorcaro-ate-a-prisao-de-ex-banqueiro-segundo-mensagens.shtml
BRB,BC_perda_potencial_BRB_Master_2026_09_16,"Em 16/09/2026, UOL reportou relatorio do Banco Central apontando perda potencial de R$ 11,4 bilhoes no BRB pos-Master, acima dos R$ 8,8 bilhoes considerados pelo GDF, com determinacoes de reconhecimento e reavaliacao de ativos.",Banco_Central;Banco_Master;GDF;Credcesta;Tirreno,Regulatorio_reportado_por_midia,Supervisao_prudencial_e_reavaliacao_de_ativos_com_impacto_de_capital,Provisionamento_capital_e_transparencia_contabil,Muito alta,https://noticias.uol.com.br/colunas/natalia-portinari/2026/09/16/relatorio-do-bc-indica-rombo-potencial-de-r-114-bi-no-brb-pos-master.ghtm
BRB,TimesBrasil_BRB_perda_potencial_2026_09_17,"Em 17/09/2026, Times Brasil tambem reportou que relatorio do Banco Central aponta perda potencial de ate R$ 11,4 bilhoes no BRB, apos aquisicao de R$ 33,9 bilhoes em ativos ligados ao Master e empresas relacionadas.",Banco_Central;Banco_Master;BRB;Ativos;Capitalizacao,Mídia_setorial_financeira,Corroboracao_publica_de_perda_potencial_e_pressao_de_capital,Transparencia_de_balancos_avaliacao_de_ativos_e_governanca_prudencial,Muito alta,https://timesbrasil.com.br/brasil/relatorio-do-bc-aponta-perda-potencial-de-r-114-bilhoes-no-brb-apos-operacoes-com-master/
BRB,PF_fraude_Master_BRB_17bi_2026_09_13,"Em 13/09/2026, Estadão/UOL reportou que a PF apontou cerca de R$ 17 bilhoes em fraudes entre Master e BRB, com producao massiva de documentos falsos, empresa de fachada, scripts e codigos para gerar CCBs em lote.",Policia_Federal;Banco_Master;BRB;Tirreno;CCB,Mídia_judicial_e_investigativa,Fraude_documental_e_automatizacao_ilicita_com_impacto_em_carteiras_de_credito,Controles_de_origem_validacao_de_credito_auditoria_e_evidencias_digitais,Muito alta,https://economia.uol.com.br/noticias/estadao-conteudo/2026/09/13/pf-aponta-fraude-de-r-17-bilhoes-em-operacoes-entre-master-e-brb.htm
BRB,BRB_GDF_comissao_recuperacao_ativos_2026_09_18,"Em 18/09/2026, Folha C-Level reportou que o GDF criou comissao especial para recuperar ativos e reparar danos ao BRB apos o caso Master, com interacao prevista com MP, Judiciario, Banco Central e FGC.",GDF;BRB;Banco_Master;Banco_Central;FGC;Ministerio_Publico,Mídia_setorial_governanca,Resposta_institucional_para_recuperacao_de_ativos_e_ressarcimento_em_crise_bancaria,Governanca_de_recuperacao_transparencia_e_interacao_com_orgao_de_controle,Muito alta,https://c-level.folha.uol.com.br/financas/2026/09/governo-do-df-cria-comissao-especial-para-reaver-ativos-e-reparar-danos-ao-brb-apos-caso-master.shtml
Sicoob,Sicoob_IA_investimentos_cooperativas_2026_09_19,"Em 19/09/2026, o Sicoob anunciou ferramenta de IA para apoiar equipes de investimentos das cooperativas na analise de perfil, historico, necessidade de liquidez, horizonte de aplicacao e objetivos dos cooperados.",Sisbr_IA;Investimentos;Cooperativas;IA,Institucional_TI_e_negocios,IA_aplicada_a_atendimento_consultivo_e_recomendacoes_de_investimento,Governanca_de_recomendacao_adequacao_de_perfil_e_supervisao_humana,Muito alta,https://www.sicoob.com.br/web/sicoobcoopmond/noticias/-/asset_publisher/xAioIawpOI5S/content/id/323334641
Sicoob,Sicoob_Open_Finance_AIS_ITP_2026_09_20,"Em 20/09/2026, o Sicoob detalhou Adesao Inteligente Sicoob em piloto, smart onboarding por compartilhamento de dados, habilitacao como ITP e teste de deposito via Pix iniciado pelo App Sicoob.",Open_Finance;AIS;Smart_Onboarding;ITP;Pix;App_Sicoob,Institucional_Open_Finance,Aquisicao_digital_e_iniciacao_de_pagamentos_com_consentimento,Consentimento_segurança_e_experiencia_em_iniciacao_de_pagamento,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/135145671
Sicoob,Sicoob_IA_documentos_RAG_copilotos_2026_09_19,"Em 19/09/2026, o Sicoob divulgou uso de IA Generativa para interacao interna com documentos, assistente integrado ao Sisbr, RAG, mais de 33 milhoes de interacoes e mais de 30 iniciativas de IA em andamento.",Sisbr;RAG;IA_Generativa;Copilotos;Nuvem;CIA,Institucional_TI_e_governanca,IA_corporativa_em_documentos_processos_juridicos_atendimento_e_analise_de_dados,Privacidade_controle_de_dados_modelos_e_uso_interno_de_documentos,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/236561933
Sicoob,Sicoob_cloud_analitico_robos_digitais_2026_09_19,"Em 19/09/2026, o Sicoob informou que migrou 100% do ambiente analitico para nuvem em dezembro de 2023 e opera cerca de 60 robos digitais 24 horas por dia em automacao de tarefas, incluindo abertura de contas.",Nuvem;Robos_Digitais;Analitico;Automacao;Abertura_de_Contas,Institucional_TI_e_operacoes,Escalabilidade_analitica_e_automacao_operacional_em_cooperativismo_financeiro,Governanca_de_cloud_automacao_e_continuidade_operacional,Alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/236561933
Sicoob,Sicoob_SuperApp_Open_Finance_IA_2026_09_03,"Em 03/09/2026, o Portal do Cooperativismo Financeiro registrou que a nova geracao do SuperApp integra Open Finance, IA generativa, personalizacao, assistente por texto/audio/imagem e mais de 10,3 milhoes de cooperados.",SuperApp;Open_Finance;IA_Generativa;Assistente_Inteligente;Sisbr_IA,Mídia_setorial_cooperativismo,Canal_digital_conversacional_e_agregador_financeiro_para_cooperados,Segurança_consentimento_e_escalabilidade_multicooperativa,Alta,https://cooperativismodecredito.coop.br/2026/09/sicoob-lanca-nova-geracao-do-superapp-com-open-finance-e-inteligencia-artificial/
Banco Central,BC_Resolucao_587_Pix_2026_09_18,"Em 18/09/2026, a Resolucao BCB 587 alterou o Regulamento do Pix para admitir Pix Automatico em conta-salario, instituir cobranca hibrida, ajustar participacao, perda de condicao de participante, obrigacoes e suspeitas de fraude.",Pix;Pix_Automatico;Conta_Salario;Cobranca_Hibrida;DICT,Regulatorio_oficial,Mudanca_regulatoria_direta_para_bancos_IPs_cores_e_canais_digitais,Adequacao_obrigatoria_a_regras_de_fraude_participacao_e_cobranca,Muito alta,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=587&tipo=Resolu%C3%A7%C3%A3o+BCB
Banco Central,BC_IN777_Manual_Fluxos_Pix_2026_09_18,"Em 18/09/2026, a IN BCB 777 divulgou a versao 2.2 do Manual de Fluxos do Processo de Efetivacao do Pix, com vigencia em 01/02/2027, ajustes em fluxos e inclusao de tratamento das cobrancas hibridas.",Pix;Manual_de_Fluxos;Cobranca_Hibrida;Pix_Agendado;SPI,Regulatorio_tecnico_oficial,Ajustes_tecnicos_de_fluxos_Pix_para_participantes_cores_e_iniciadores,Adequacao_de_sistemas_processos_e_testes_ate_2027,Muito alta,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?numero=777&tipo=Instru%C3%A7%C3%A3o+Normativa+BCB
Banco Central,BC_CiberLATAM_Pix_PSAV_nuvem_ciber_2026_09_19,"Em 19/09/2026, CiberLATAM consolidou o pacote de setembro do BC como endurecimento sobre Pix, PSAV, nuvem, ciberseguranca, notificacao de incidentes e contratacao de tecnologia por bancos e fintechs.",Pix;PSAV;Nuvem;Ciberseguranca;Fintechs,Mídia_setorial_ciberseguranca,Densidade_regulatoria_para_tecnologia_risco_operacional_e_fornecedores,Contratacao_de_nuvem_testes_controles_e_notificacao_de_incidentes,Muito alta,https://ciberlatam.com/pt/noticias/banco-central-brasil-endurece-regras-7af25255
Banco Central,BC_Pix_exclusao_instituicoes_fraude_2026_09_18,"Em 18/09/2026, Folha detalhou que o BC preve exclusao imediata de instituicoes punidas no Pix, notificacao de usuarios em suspeitas de fraude, canais de contestacao e resposta em ate 7 dias.",Pix;Fraude;DICT;Instituicoes_de_Pagamento;Folha,Mídia_setorial_regulatoria,Aperto_de_controles_para_participantes_do_arranjo_e_fornecedores_antifraude,Exclusao_de_participantes_marcacao_de_suspeita_e_contestacao,Muito alta,https://www1.folha.uol.com.br/mercado/2026/09/bc-libera-pix-automatico-em-conta-salario-e-preve-exclusao-imediata-de-instituicoes-veja-mudancas.shtml
Banco Central,BC_AgenciaBrasil_Pix_fraude_cobranca_2026_09_18,"Em 18/09/2026, Agencia Brasil informou que o BC anunciou regras de Pix para fraudes, cobranca hibrida, contas-salario, dispensa de obrigatoriedade em alguns participantes e saida ordenada de instituicoes.",Pix;Fraudes;Cobranca_Hibrida;Conta_Salario;EBC,Mídia_publica_regulatoria,Comunicacao_publica_do_impacto_regulatorio_para_o_ecossistema_Pix,Saida_ordenada_liquidacao_e_protecao_de_usuarios,Alta,https://agenciabrasil.ebc.com.br/economia/noticia/2026-09/pix-tera-novas-regras-para-fraudes-cobranca-hibrida-e-contas-salario
Banco Central,BC_MED_experiencia_usuario_Pix_2026_09_03,"Em 03/09/2026, o BC divulgou a versao 7.4 dos requisitos de experiencia do usuario do Pix, com jornada mais orientativa de contestacao via MED, anexos de documentos e vedacao de propaganda, ofertas, hiperlinks ou conteudo estranho em comprovantes.",Pix;MED;Experiencia_do_Usuario;Comprovantes;Antifraude,Regulatorio_oficial,Adequacao_obrigatoria_de_apps_bancarios_fluxos_de_contestacao_e_comprovantes,Conformidade_de_UX_antifraude_e_comunicacao_ao_usuario,Muito alta,https://www.bcb.gov.br/detalhenoticia/21251/nota
