Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
Banco do Brasil,Capacitacao_IA_generativa_e_agentica_AcademIA_BB_2026,"O Banco do Brasil informou em junho de 2026 que o AcademIA BB 2026 já engajou mais de 36 mil funcionários, combinando IA generativa e agêntica com curadoria humana, governança e alinhamento estratégico, sinal de escala interna para adoção estruturada de IA.",Ecossistema_proprio,Programa_institucional_de_capacitacao_em_IA,Altíssimo,Alto,Muito alta,https://www.bb.com.br/pbb/pagina-inicial/imprensa/n/69153/
Banco do Brasil,NOC_rede_LAN_WLAN_WAN_NAC_2026,"O BB mantém consulta pública de mercado para serviços de NOC contemplando atendimento, monitoração e suporte para rede LAN, WLAN, WAN e NAC, reforçando a leitura de continuidade operacional, observabilidade e sustentação de infraestrutura crítica.",Nao_informado,Consulta_publica_para_operacao_e_monitoracao_de_rede,Altíssimo,Alto,Muito alta,https://bb.com.br/site/compras-contratacao-e-venda-de-imoveis/compras-e-contratacoes/avisos-e-editais/
Banco do Brasil,Mensageria_critica_B2B_com_IBM,"O portal oficial de avisos e editais do BB continua exibindo o AVISO RFP 2026/004169 para possível contratação de suporte e manutenção do IBM Sterling Connect:Direct, evidência pública de sustentação de mensageria crítica e integração segura de arquivos.",IBM,RFP_publica_de_suporte_e_manutencao_de_plataforma_critica,Altíssimo,Alto,Muito alta,https://bb.com.br/site/compras-contratacao-e-venda-de-imoveis/compras-e-contratacoes/avisos-e-editais/
Banco do Brasil,IA_pagamentos_agenticos_com_Visa,"O BB e a Visa realizaram a primeira transação agêntica no Brasil em ambiente de produção controlado, com autenticação, tokenização e controles de segurança da rede Visa, dando sinal concreto de experimentação de IA aplicada a pagamentos.",Visa,Parceria_tecnologica_para_pagamentos_com_IA,Altíssimo,Alto,Muito alta,https://www.visa.com.br/sobre-a-visa/noticias-visa/nova-sala-de-imprensa/bb-visa-primeira-transacao-agentica-brasil.html
CAIXA,Integracao_judiciaria_SISBAJUD_2026,"A CAIXA firmou acordo com o CNJ para participar do piloto do novo SISBAJUD, plataforma desenvolvida com Banco Central e PGFN, reforçando integração sistêmica, automação de fluxos críticos e segurança jurídica.",CNJ; Banco_Central; PGFN,Cooperacao_tecnologica_e_integracao_critica,Altíssimo,Alto,Muito alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/05-MAIO/CAIXA-e-CNJ-fecham-acordo-para-implementar-o-novo-SISBAJUD-.aspx
CAIXA,Inovacao_aberta_TEIA_com_Instituto_Caldeira,"No South Summit Brazil 2026, a CAIXA assinou termo de cooperação com o Instituto Caldeira para desenvolver iniciativas de inovação, ciência, tecnologia, empreendedorismo e aproximação com GovTechs e Fintechs via TEIA.",Instituto_Caldeira; GovTechs; Fintechs,Cooperacao_institucional_para_inovacao_aberta,Altíssimo,Médio-alto,Muito alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/03-MAR%C3%87O/CAIXA-e-Instituto-Caldeira-assinam-termo-de-cooperacao-no-South-Summit-Brazil-2026-.aspx
CAIXA,Transformacao_digital_TEIA_e_ciberseguranca,"Na Febraban Tech 2025, a CAIXA posicionou o TEIA como eixo de transformação digital, com 1,1 mil empregados diretamente envolvidos, discurso explícito de cibersegurança e uso de IA generativa no monitoramento de transações.",Ecossistema_proprio,Programa_estruturante_de_transformacao_digital,Altíssimo,Alto,Muito alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2025/06-JUNHO/CAIXA-participa-da-Febraban-Tech-2025.aspx
CAIXA,Pagamentos_offline_com_Elo_e_Microsoft,"A CAIXA mantém como contexto sustentado a solução de pagamentos offline desenvolvida com Elo e Microsoft para regiões remotas e agências-barco, sinal público de resiliência operacional e expansão de meios de pagamento em ambientes de baixa conectividade.",Elo; Microsoft,Parceria_tecnologica_para_pagamentos,Altíssimo,Alto,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2024/06-JUNHO/No-ultimo-dia-de-Febraban-Tech-2024-CAIXA-apresenta-solucao-inovadora-para-pagamentos-offline.aspx
BRB,Governanca_executiva_de_Tecnologia_junho_2026,"A página oficial de competências do BRB, atualizada em junho de 2026, explicita que a Diretoria Executiva de Tecnologia responde por governança de TI e dados, modernização da arquitetura, automação bancária, monitoramento operacional e defesa cibernética.",Ecossistema_proprio,Evidencia_institucional_de_governanca_execucao_e_compras,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/servico-de-informacao-ao-cidadao/institucional-2/competencias/
BRB,Trilha_decisoria_de_Tecnologia_e_Negocios_Digitais_junho_2026,"A página oficial de contatos do BRB, também atualizada em junho de 2026, confirma simultaneamente a Diretoria Executiva de Tecnologia, a Diretoria Executiva de Negócios Digitais e a presença de ambos em comitês de compras, riscos e negócios, reforçando a governança decisória para tecnologia e canais digitais.",Ecossistema_proprio,Atualizacao_formal_de_governanca_executiva_e_comites,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/servico-de-informacao-ao-cidadao/institucional-2/contatos/
BRB,Reforco_estrutura_TIC_2026,"O BRB informou que convocará 40 analistas de TI ao longo do primeiro semestre de 2026 para reforçar projetos de modernização, automação, cibersegurança e ampliação de soluções digitais, sinal claro de expansão de capacidade interna.",Ecossistema_proprio,Reforco_de_capacidade_interna_de_TI,Altíssimo,Alto,Muito alta,https://novo.brb.com.br/imprensa/brb-convoca-mais-40-analista-de-ti-no-primeiro-semestre-de-2026/
BRB,Capital_regulatorio_e_continuidade_2026,"Em fevereiro de 2026, o BRB entregou ao Banco Central seu Plano de Capital, com ações preventivas de recomposição em até 180 dias caso haja necessidade, mantendo o banco em temperatura regulatória alta e com foco em continuidade.",Banco_Central; Governo_do_Distrito_Federal,Resposta_regulatoria_de_capital_e_continuidade,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/imprensa/nota-a-imprensa-06-02-2026/
BRB,Venture_capital_e_inovacao_aberta,"O BRB mantém como contexto sustentado seu fundo próprio de venture capital, com investimento inicial programado de R$ 50 milhões e gestão por KPTL e Bossanova Investimentos para verticais como serviços financeiros, IA, blockchain e administração pública.",KPTL; Bossanova_Investimentos,Veiculo_de_CVC_e_inovacao_aberta,Alto,Médio-alto,Alta,https://novo.brb.com.br/imprensa/brb-lanca-fundo-proprio-de-venture-capital/
Sicoob,IA_generativa_core_bancario_Sisbr_IA,"O Sicoob expandiu o Sisbr IA e a Pesquisa Inteligente de Normativos para mais de 62 mil colaboradores, com arquitetura de RAG e uso de múltiplos modelos, elevando a leitura de IA aplicada ao core e à produtividade sistêmica.",Llama; DeepSeek; Phi; Mistral,Plataforma_interna_de_transformacao_digital,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicoobcredicope/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922?p_r_p_categoryId=1433079
Sicoob,Seguranca_digital_no_SuperApp_e_escala_2026,"Em 15 de junho de 2026, o Sicoob informou que seu Super App foi reconhecido no Prêmio Banking Transformation e já registra cerca de 7,5 milhões de acessos diários e mais de 18 bilhões de transações de negócio em 2025, sinal de escala operacional e criticidade do canal móvel.",Cantarino_Brasileiro,Reconhecimento_externo_de_canal_digital_critico,Altíssimo,Médio-alto,Alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/318241150
Sicoob,Politica_institucional_de_seguranca_cibernetica_2026,"A Política Institucional de Segurança Cibernética do Sicoob, atualizada em 26 de fevereiro de 2026, reforça SOC centralizado, segmentação de rede, DLP homologado, monitoramento contínuo e controles de identidade e acesso.",Centro_Cooperativo_Sicoob,Politica_institucional_de_seguranca_cibernetica,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/documents/d/sicoobcrediembrapa/politica-institucional-de-seguranca-cibernetica-pdf
Sicoob,Capacitacao_e_investimento_em_seguranca_privacidade_2025,"O Relatório de Sustentabilidade 2025 do Sicoob informa 78.643 capacitações em segurança da informação e privacidade, 98% de alcance nos treinamentos assíncronos e investimentos de R$ 1,2 milhão em segurança e privacidade e R$ 6,4 milhões em capacitação.",Centro_Cooperativo_Sicoob,Indicador_institucional_de_maturidade_operacional,Alto,Alto,Alta,https://www.sicoob.com.br/documents/d/relacaocooperados/sumario-executivo-relatorio-de-sustentabilidade-2025
Banco Central,Seguranca_operacional_da_Conta_PI_2026,"O Banco Central anunciou em 2026 novas medidas para fortalecer a segurança operacional e o gerenciamento da Conta Pagamentos Instantâneos, componente sensível da infraestrutura do Pix e do SPI.",Ecossistema_proprio,Aprimoramento_regulatorio_de_infraestrutura_critica,Altíssimo,Altíssimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/21062/nota
Banco Central,Agenda_2026_do_Pix_e_seguranca_continua,"No Fórum Pix de 2026, o Banco Central destacou aperfeiçoamentos contínuos do serviço, incluindo prioridades de segurança, governança do campo descricao e evolução da agenda operacional do ecossistema Pix.",Ecossistema_proprio,Governanca_evolutiva_de_pagamentos_instantaneos,Altíssimo,Alto,Muito alta,https://www.bcb.gov.br/detalhenoticia/21066/noticia
Banco Central,PDTI_2026_2029_com_governanca_de_IA,"O PDTI 2026-2029 do Banco Central prevê publicar a Política de Governança de IA, consolidar o ecossistema do ChatBC e a arquitetura de agentes de IA, implantar esteira MLOps e aprimorar a governança da informação.",Ecossistema_proprio,Planejamento_estrategico_de_dados_e_IA,Altíssimo,Alto,Muito alta,https://www.bcb.gov.br/content/acessoinformacao/pdti_docs/PDTI-2026-2029.pdf
Banco Central,Requisitos_ciberneticos_para_RSFN_Pix_e_nuvem,"Segue como contexto regulatório sustentado a atualização, pelo BCB e CMN, da política de segurança cibernética e dos requisitos para RSFN, Pix, STR e contratação de nuvem, com prazo de adequação que alcançou 1 de março de 2026.",CMN,Atualizacao_regulatoria_de_ciberseguranca_e_nuvem,Altíssimo,Altíssimo,Muito alta,https://www.bcb.gov.br/detalhenoticia/20979/nota
