Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
Banco do Brasil,Model_Bank_of_the_Year_Celent_2026,"A Celent publicou em 11 de junho de 2026 que o Banco do Brasil venceu o Model Bank of the Year 2026, citando as iniciativas EscutAI e OdisseIA como exemplos de uso de IA e analytics alinhados a crescimento, rentabilidade e centralidade no cliente.",Celent,Reconhecimento_externo_de_maturidade_em_IA_e_analytics,Altíssimo,Médio-alto,Muito alta,https://www.celent.com/en/insights/banco-do-brasil-excellence-in-harnessing-ai-for-differentiated-customer-centricity
Banco do Brasil,Capacitacao_IA_generativa_e_agentica_AcademIA_BB_2026,"O Banco do Brasil informou em 8 de junho de 2026 que o AcademIA BB 2026 já engajou mais de 36 mil funcionários, combinando IA generativa e agêntica com curadoria humana, governança e alinhamento estratégico.",Ecossistema_proprio,Programa_institucional_de_capacitacao_em_IA,Altíssimo,Alto,Muito alta,https://www.bb.com.br/pbb/pagina-inicial/imprensa/n/69153/
Banco do Brasil,Consulta_mercado_suporte_manutencao_software_2026,"O portal de compras do BB manteve em junho de 2026 aviso de RFP com apresentações em 15 e 16 de junho para possível contratação de suporte e manutenção de produtos de software, sinalizando continuidade da agenda de sustentação e governança tecnológica em escala.",Fornecedores_de_software,Consulta_ao_mercado_para_sustentacao_de_software,Alto,Médio-alto,Alta,https://bb.com.br/site/compras-contratacao-e-venda-de-imoveis/compras-e-contratacoes/avisos-e-editais/
Banco do Brasil,IA_pagamentos_agenticos_com_Visa_contexto_sustentado,"Contexto sustentado: BB e Visa realizaram em 11 de março de 2026 a primeira transação agêntica no Brasil em ambiente de produção controlado, com autenticação, tokenização e controles de segurança voltados a pagamentos iniciados por agentes de IA.",Visa,Parceria_tecnologica_para_pagamentos_com_IA,Altíssimo,Alto,Alta,https://www.visa.com.br/sobre-a-visa/noticias-visa/nova-sala-de-imprensa/bb-visa-primeira-transacao-agentica-brasil.html
CAIXA,Universidade_Corporativa_digital_150_mil_usuarios,"A Capital Digital publicou em 26 de junho de 2026 que a Universidade Corporativa Caixa adotou novo sistema digital para cerca de 150 mil usuários, com recursos de inteligência artificial, metaverso e gamificação.",Capital_Digital;Luxortec;Belago,Modernizacao_de_educacao_corporativa_com_recursos_digitais,Altíssimo,Médio-alto,Muito alta,https://capitaldigital.com.br/universidade-corporativa-caixa-adota-novo-sistema-de-educacao-digital-para-150-mil-usuarios/
CAIXA,Smart_Cities_Park_modernizacao_digital_de_servicos_2026,"Em 10 de junho de 2026, a CAIXA posicionou no Smart Cities Park sua atuação em inovação urbana com trilhas de IA, 5G, GovTech e modernização digital de serviços públicos para gestores municipais.",Smart_Cities_Park;GovTechs,Presenca_institucional_em_agenda_de_cidades_inteligentes,Alto,Médio-alto,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/06-JUNHO/-CAIXA-refor%C3%A7a-compromisso-com-inova%C3%A7%C3%A3o-urbana-no-Smart-Cities-Park-em-Campina-Grande-%28PB%29.aspx
CAIXA,Portal_de_inovacao_CPSI_e_validacao_com_startups,"A página institucional de inovação da CAIXA mantém explícito em junho de 2026 o uso de chamadas e de Contrato Público de Solução Inovadora para testar e validar soluções com startups, reforçando uma esteira pública de inovação aberta e compras de tecnologia.",Startups,Esteira_institucional_de_inovacao_aberta_e_validacao,Altíssimo,Médio-alto,Alta,https://www.caixa.gov.br/sobre-a-caixa/inovacao/Paginas/default.aspx
CAIXA,Edital_para_modernizar_o_SINAPI_2026,"Em 19 de maio de 2026, a CAIXA lançou edital para selecionar até duas soluções para modernizar o SINAPI, com fase de experimentação e possibilidade de contratação via CPSI de até R$ 3,2 milhões.",SINAPI;Startups,Chamada_publica_para_modernizacao_de_sistema_nacional,Altíssimo,Alto,Muito alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/05-MAIO/CAIXA-lan%C3%A7a-edital-p%C3%BAblico-para-modernizar-o-SINAPI.aspx
BRB,Nota_imprensa_irregularidades_compliance_23_06_2026,"Em 23 de junho de 2026, o BRB informou que operação da PCDF teve origem em notícia-crime encaminhada pelo próprio banco após identificação de irregularidades em movimentações financeiras e indícios de descumprimento de normas de compliance.",PCDF,Acionamento_institucional_de_controles_e_compliance,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/releases-imprensa/
BRB,Governanca_executiva_de_tecnologia_junho_2026,"A página oficial de competências do BRB, atualizada em junho de 2026, explicita que a Diretoria Executiva de Tecnologia responde por transformação digital, infraestrutura de TI, governança de dados, automação bancária e defesa cibernética.",Ecossistema_proprio,Evidencia_institucional_de_governanca_execucao_e_tecnologia,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/servico-de-informacao-ao-cidadao/institucional-2/competencias/
