Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
Banco do Brasil,Conectividade_SD-WAN,"O Banco do Brasil segue com sinal público muito forte em infraestrutura: modernizou 93% de suas quase 5 mil agências com SD-WAN, dois links e dois roteadores por unidade, com implementação pela Claro e tecnologia Huawei, além de expectativa de conclusão no 1º trimestre de 2026.",Claro; Huawei,Contratação_modernização_de_rede,Altíssimo,Alto,Muito alta,https://dplnews.com/claro-implanta-nova-rede-de-conectividade-nas-agencias-do-banco-do-brasil/
Banco do Brasil,Compras_TI_IP-SIP_e_suporte,"A página pública de Avisos e Editais do BB segue como um dos sinais mais acionáveis do radar ao expor RFP prorrogada até 12/02/2026 para solução integrada baseada em IP/SIP, composta por mesa financeira, terminais, conectores, sistema de gestão de atendimento, gravação de voz, monitoração e serviços adicionais com suporte e manutenção por 60 meses.",Não_informado,Pipeline_público_de_compras_TI,Altíssimo,Alto,Muito alta,https://bb.com.br/site/compras-contratacao-e-venda-de-imoveis/compras-e-contratacoes/avisos-e-editais
Banco do Brasil,IA_pagamentos_agenticos,"O BB realizou com a Visa a primeira transação agêntica do Brasil em ambiente de produção controlado, com autenticação, tokenização e controles de segurança suportados pela rede da Visa.",Visa,Piloto_inovação_transacional,Alto,Alto,Muito alta,https://www.visa.com.br/sobre-a-visa/noticias-visa/nova-sala-de-imprensa/bb-visa-primeira-transacao-agentica-brasil.html
Banco do Brasil,Seguranca_engenharia_de_software,"O radar técnico oficial do Banco do Brasil reforçou a tese de segurança digital desde o design, com defesa explícita de IA aplicada ao desenvolvimento, arquiteturas resilientes e monitoramento como parte estrutural do ciclo de construção de sistemas.",Ecossistema_próprio,Evidência_institucional_de_prioridade_em_secure-by-design,Alto,Alto,Alta,https://radar.apps.bb.com.br/blogrtt/seguranca-digital-desde-o-comeco-como-o-design-esta-mudando-o-desenvolvimento-de-sistemas/99001
CAIXA,Pagamentos_offline,"A CAIXA mantém um dos sinais mais concretos do radar em inclusão e resiliência operacional com a solução de pagamentos offline para benefícios em regiões remotas, em parceria com Elo e Microsoft e com uso previsto nas Agências-Barco.",Elo; Microsoft,Parceria_consórcio_tecnológico,Altíssimo,Alto,Muito alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2024/06-JUNHO/No-ultimo-dia-de-Febraban-Tech-2024-CAIXA-apresenta-solucao-inovadora-para-pagamentos-offline.aspx
CAIXA,IA_juridico,"A CAIXA mantém a 8ª Chamada de Startups para contratação de solução de IA aplicada ao suporte jurídico, com CPSI de até R$ 1,6 milhão e foco em análise documental, inconsistências e indícios de fraude.",Startups,Chamada_pública_contratação_inovadora,Alto,Alto,Muito alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/01-JANEIRO/CAIXA-lanca-chamada-de-startups-para-contratar-solucao-em-IA-aplicada-ao-suporte-juridico.aspx
CAIXA,Inclusao_digital_CAIXA_Tem,"A CAIXA reforçou publicamente o papel do CAIXA Tem como plataforma massiva de inclusão digital e financeira, informando mais de 23 milhões de pagamentos mensais de programas sociais por meio digital e expansão do acesso remoto a benefícios e serviços.",CAIXA Tem,Escala_operacional_digital,Altíssimo,Alto,Muito alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2025/05-MAIO/CAIXA-promove-inclusao-tecnologica-e-reforca-protagonismo-digital-no-acesso-a-direitos.aspx
BRB,Governanca_compliance_controle,"O BRB informou em nota oficial que entregou à Polícia Federal e ao Banco Central a primeira etapa do relatório preliminar de investigação independente conduzida com o escritório Machado Meyer Advogados e suporte técnico da Kroll, reforçando pressão por governança, controles, proteção de ativos e resposta institucional.",Machado Meyer Advogados; Kroll; Banco Central; Polícia Federal,Resposta_regulatória_e_de_governança,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/imprensa/nota-a-imprensa-03-02-2026/
BRB,Capital_regulatorio_e_continuidade,"Em nova nota oficial, o BRB informou que entregou ao Banco Central seu Plano de Capital, com ações preventivas de recomposição em até 180 dias, caso se confirme necessidade de aporte, reforçando a centralidade de capital, continuidade operacional e comunicação regulatória.",Banco Central; Governo do Distrito Federal,Resposta_regulatória_de_capital_e_continuidade,Altíssimo,Altíssimo,Muito alta,https://novo.brb.com.br/imprensa/nota-a-imprensa-06-02-2026/
BRB,Pagamentos_digitais_BRBPAY,"O BRB lançou o portal BRBPAY para parcelamento online de débitos, tributos e contas, usando a solução de adquirência do banco, alcance nacional, parcelamento em até 24 vezes e anúncio explícito de criptografia e aderência às melhores práticas de segurança em pagamentos.",BRBPAY,Lançamento_de_plataforma_digital_de_pagamentos,Alto,Médio-alto,Alta,https://novo.brb.com.br/imprensa/brb-lanca-portal-para-parcelamento-de-debitos-tributos-e-contas/
BRB,Reforco_do_time_de_TI,"O BRB informou que convocará todos os aprovados do cadastro reserva para Analista de TI, com 40 nomeações ao longo do primeiro semestre de 2026, ligadas a projetos de modernização, automação de processos, cibersegurança e ampliação de soluções digitais.",Ecossistema_próprio,Expansão_de_capacidade_interna_de_TI,Alto,Médio-alto,Alta,https://novo.brb.com.br/imprensa/brb-convoca-mais-40-analista-de-ti-no-primeiro-semestre-de-2026
BRB,Capilaridade_com_Tecban,"O BRB mantém sinal operacional relevante com a Tecban na instalação de terminais Banco24Horas compactos na Paraíba e no Tocantins, com 58 equipamentos já instalados para ampliar capilaridade e acesso bancário.",Tecban,Parceria_operacional,Alto,Médio,Alta,https://www.tecban.com.br/noticia/em-parceria-com-a-tecban-brb-leva-inclusao-financeira-e-acesso-bancario-a
BRB,Digital_superapp_e_IA,"No Formulário de Referência 2025, o BRB mantém como frentes explícitas a assistente virtual BáRBara, o Super App BRB e a personalização de ofertas com uso de Inteligência Artificial, reforçando agenda pública de transformação digital e pagamentos.",Ecossistema_próprio,Evidência_operacional_de_transformação_digital,Alto,Médio-alto,Alta,https://ri.brb.com.br/upload/files/4010_154306_014206_14012026160129.pdf
BRB,Canais_digitais_escala,"O relatório semestral de 2025 do BRB aponta 232 milhões de transações em canais digitais no período e crescimento de 36% frente ao ano anterior, sinalizando escala operacional relevante em canais e jornada digital.",Ecossistema_próprio,Métrica_operacional_de_escala_digital,Alto,Médio-alto,Alta,https://ri.brb.com.br/upload/files/3927_RA_2T25.pdf
BNB,Estrategia_TIC_PDTIC,"O Banco do Nordeste elevou o sinal de governança de TI ao publicar o PDTIC com atualização pública em 16/04/2026, mantendo mapa estratégico 2024-2028 e reforçando a trilha institucional de planejamento, priorização e revisão contínua das ações de tecnologia.",Ecossistema_próprio,Planejamento_estratégico_de_TI,Altíssimo,Alto,Muito alta,https://bnb.gov.br/acesso-a-informacao/acoes-e-programas/plano-estrategico-de-ti
BNB,Autoatendimento_canais,"O BNB firmou parceria com a Tecban para instalar e gerir 100 caixas eletrônicos recicladores interoperáveis, com manutenção, atualização e monitoramento 24/7 e implantação prevista ao longo do primeiro semestre de 2026.",Tecban; Banco24Horas,Parceria_modernização_de_canais,Alto,Médio-alto,Muito alta,https://www.tecban.com.br/noticia/tecban-e-banco-do-nordeste-firmam-parceria-para-modernizar-rede-de
BNB,Inovacao_Open_Finance_IA,"O BNB mantém parceria de três anos com o CESAR para mais de 25 projetos em Open Finance, IA, design de soluções e fluxos de crédito, com trabalho conjunto entre times de negócio, UX e engenharia.",CESAR,Parceria_de_inovação,Altíssimo,Alto,Muito alta,https://www.cesar.org.br/w/cesar-anuncia-parceria-de-inovacao-com-o-banco-do-nordeste-bnb
BNB,BNB_Tech_e_conectividade,"O portal oficial do BNB Tech reforça agenda explícita de tendências de TI, conectividade, serviços digitais e IA, com participação de executivos do banco, Gartner, Microsoft, BID e Banco Mundial.",Microsoft; Gartner; BID; Banco Mundial,Evento_próprio_de_agenda_TIC,Alto,Médio-alto,Alta,https://www.bnb.gov.br/bnb-tech
Banestes,IA_generativa_interna,"O Banestes mantém como sinal forte o Sab.IA, solução própria de IA generativa desenvolvida com a startup capixaba Aumo para apoiar aprendizagem e atendimento interno dos colaboradores.",Aumo; Ufes; Ifes,Parceria_desenvolvimento_de_IA_própria,Alto,Médio-alto,Alta,https://www.banestes.com.br/informes/2024/2024_04_23_01.html
Banestes,Seguranca_gerenciada,"No ITR de 31/03/2025, o Banestes registra reforço em segurança cibernética e da informação, com atualizações tecnológicas e incorporação de novos serviços para ampliar proteção e monitoramento.",Não_informado,Contrato_serviços_gerenciados_de_segurança,Alto,Alto,Alta,https://ri.banestes.com.br/docs/ITR-banestes-2025-03-31-bPWGRDBk.pdf
Banestes,Adquirencia_e_pagamentos,"O Banestes mantém parceria com a Getnet Brasil, do grupo PagoNxt, para expandir adquirência, links de pagamento, e-commerce e soluções de meios de pagamento para mais de 80 mil clientes PJ.",Getnet Brasil; PagoNxt,Parceria_comercial_tecnológica,Alto,Médio-alto,Alta,https://www.banestes.com.br/informes/2024/2024_08_05_01.html
Banrisul,API_Pix_e_embedded_payments,"O portal de desenvolvedores do Banrisul expõe de forma concreta a API Pix, com geração de QR Codes, pagamentos e recebimentos em tempo real, conciliação automática e integração com ERPs e plataformas de e-commerce, reforçando embedded payments e trilha API-first.",Ecossistema_de_desenvolvedores; Pix,Oferta_transacional_via_API,Alto,Médio-alto,Alta,https://developers.banrisul.com.br/bpi/link/api-pix.html
Banrisul,Cobranca_API_boletos_pix,"A API de Cobrança de Títulos do Banrisul expõe emissão de boletos tradicionais e híbridos, com QR Code Pix, monitoramento em tempo real e integração para empresas, reforçando agenda concreta de embedded finance e canais B2B.",Ecossistema_de_desenvolvedores; Pix,Oferta_transacional_via_API,Alto,Médio-alto,Alta,https://developers.banrisul.com.br/bpi/link/api-cobranca-titulos.html
BASA,Licitacoes_e_contratos,"O Banco da Amazônia mantém página pública estruturada de licitações, com acesso a resultados, editais e acompanhamento de sessões, preservando trilha ativa para compras, fornecedores e governança operacional.",Ecossistema_próprio,Governança_e_pipeline_público,Alto,Alto,Alta,https://www.bancoamazonia.com.br/o-banco/licitacoes
BASA,Privacidade_e_LGPD,"A camada pública de privacidade do Banco da Amazônia mantém base explícita de tratamento de dados e aderência à LGPD, sinalizando demanda contínua por segurança, proteção de dados e compliance.",Ecossistema_próprio,Privacidade_e_compliance,Alto,Alto,Alta,https://www.bancoamazonia.com.br/o-banco/privacidade
BASA,Gestao_de_privacidade_SaaS,"O Banco da Amazônia mantém como gatilho mais acionável em segurança e LGPD o pregão eletrônico para contratação, por 60 meses, de solução de gestão de privacidade e proteção de dados pessoais em modelo SaaS, incluindo implantação, suporte, sustentação, operação e serviços técnicos especializados.",Não_informado,Pregão_público_de_privacidade_e_LGPD,Altíssimo,Alto,Muito alta,https://www.bancoamazonia.com.br/o-banco/licitacoes/pregao-eletronico
Banpará,APM_monitoramento,"A página pública de contratos do Banpará confirma contrato ativo com a Baltazar Tecnologia para ferramenta de Application Performance Monitoring por 24 meses, sinal direto de prioridade em observabilidade.",Baltazar Tecnologia,Contratação_de_observabilidade_APM,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Conectividade_datacenters,"A base pública do Banpará confirma contrato ativo para lançamento de cabo óptico entre os datacenters do banco, reforçando agenda de conectividade crítica e resiliência de infraestrutura.",Empresa de Tecnol. da Inform. e Comun. do Estado do Pará,Contrato_de_conectividade_crítica,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Cartoes_processamento_e_canais_digitais,"A base pública de contratos do Banpará ganhou um reforço mais direto em cartões e serviços digitais com contrato ativo da CSU Digital para emissão, processamento, gestão, implantação de produtos, cobrança, programa de recompensas, serviços digitais e canais de atendimento para portadores.",CSU Digital,Contratação_de_processamento_e_serviços_digitais_de_cartões,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Licencas_Microsoft_e_capacitacao,"O portal de contratos do Banpará segue exibindo contrato ativo para aquisição de licenças Microsoft, Software Assurance, subscrições e treinamentos oficiais, sustentando sinal acionável de modernização de workplace, nuvem, segurança e capacitação técnica.",Microsoft,Contratação_de_licenças_e_treinamento,Altíssimo,Alto,Muito alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Banpará,Dados_de_mercado_e_inteligencia_financeira,"A base pública de contratos de 2026 do Banpará mostra adesão ativa à plataforma eletrônica da Bloomberg Finance L.P. para licenciamento de acesso a conteúdo especializado em economia e finanças, abrangendo notícias, dados de mercado e indicadores em tempo real.",Bloomberg Finance L.P.,Licenciamento_de_plataforma_de_dados,Alto,Alto,Alta,https://www.banpara.b.br/contratos-e-notas-de-empenho/
Sicoob,IA_generativa_core_bancario,"O Sicoob lançou o Sisbr IA e a Pesquisa Inteligente de Normativos para mais de 62 mil colaboradores, com RAG, integração ao core bancário e governança explícita sobre dados, contexto institucional e escolha de modelos.",Llama; DeepSeek; Phi; Mistral,Plataforma_interna_transformação_digital,Altíssimo,Alto,Muito alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
Sicoob,Seguranca_digital_superapp,"No mesmo ciclo de IA generativa, o Sicoob destacou ambiente controlado, sem compartilhamento de dados com terceiros, aderência à LGPD, moderação ativa e o Modo Guardião no SuperApp como camada adicional de segurança transacional.",Ecossistema_próprio,Governança_de_IA_e_controles_transacionais,Alto,Alto,Alta,https://www.sicoob.com.br/web/sicoob/noticias/-/asset_publisher/xAioIawpOI5S/content/id/275173922
