Banco,Tema,Fato_relevante,Empresas_citadas,Tipo_de_vinculo,Impacto_estrategico,Risco_regulatorio_controle,Prioridade,Fonte
Banco do Brasil,DecisionReport_Stefanini_BB_IA_2026_09_18,"Em 18/09/2026, o Decision Report repercutiu projetos Banco do Brasil/Stefanini com IA em credito PJ e logistica de numerario, estimando R$ 23 milhoes por ano em economia e mais de 8 mil horas-homem anuais de eficiencia.",Stefanini;IA;Credito;Numerario;Decision_Report,IA_operacional_em_processos_criticos_de_banco_de_varejo_e_agencias,IA_operacional_em_processos_criticos_de_banco_de_varejo_e_agencias,Alto,Muito alta,https://decisionreport.com.br/banco-do-brasil-gera-r-23-milhoes-em-economia-ao-ano-e-8-mil-horas-de-eficiencia-com-ia/
Banco do Brasil,BB_diretrizes_IA_generativa_agentica_2026_08_24,"Em 24/08/2026, o BB informou diretrizes especificas para IA generativa e agentica, com certificacao de modelos, governanca de agentes, rastreabilidade, niveis de autonomia e restricoes para dados sensiveis.",IA_Generativa;IA_Agentica;Gaia;Genera_BB;Copilot,Governanca_de_IA_e_controles_para_agentes_autonomos_em_operacao_bancaria,Governanca_de_IA_e_controles_para_agentes_autonomos_em_operacao_bancaria,Altissimo,Muito alta,https://imprensa.bb.com.br/bb-e-pioneiro-global-em-diretrizes-para-ia-generativa-e-agentica/
Banco do Brasil,BB_Kodiak_low_code_app_2026_08_24,"Em 24/08/2026, o BB detalhou o Kodiak, plataforma no-code/low-code para acelerar jornadas do App BB, com validacoes de conformidade, padronizacao, acessibilidade e reducao estimada de ciclos de 60 para 7 dias.",Kodiak;App_BB;No_Code;Low_Code;Febraban_Tech,Aceleracao_de_entrega_mobile_com_governanca_e_padronizacao_de_componentes,Aceleracao_de_entrega_mobile_com_governanca_e_padronizacao_de_componentes,Alto,Alta,https://imprensa.bb.com.br/bb-desenvolve-plataforma-propria-para-acelerar-inovacao-no-app/
Banco do Brasil,Novo_App_BB_IA_hiperpersonalizacao_2026_08_24,"Em 24/08/2026, o Banco do Brasil lancou novo App BB com rollout ate o fim de setembro, assistente integrado, jornadas conversacionais por texto ou voz, hiperpersonalizacao, acessibilidade e widgets contextuais.",App_BB;IA_Conversacional;Hiperpersonalizacao;Acessibilidade,Canal_digital_com_IA_e_personalizacao_em_escala,Canal_digital_com_IA_e_personalizacao_em_escala,Alto,Muito alta,https://imprensa.bb.com.br/banco-do-brasil-lanca-novo-app/
Banco do Brasil,BBTS_NDR_network_detection_2026_09_22,"Contexto recente de compras: edital BBTS LE 2026/18, com disputa prevista para 22/09/2026, busca appliances NDR para monitoramento de 7.000 dispositivos de rede, instalacao, implantacao, suporte e atualizacoes.",BBTS;NDR;Network_Detection_Response;Seguranca,Demanda_de_ciberseguranca_de_rede_no_conglomerado_Banco_do_Brasil,Demanda_de_ciberseguranca_de_rede_no_conglomerado_Banco_do_Brasil,Alto,Alta,https://licitacoes.bbts.com.br/wp-content/uploads/2026/08/20260831_Edital_LE_2026_18.pdf
CAIXA,Caixa_greve_Bolsa_Familia_canais_digitais_2026_09_18,"Em 18/09/2026, UOL registrou que a greve da CAIXA nao interrompeu Bolsa Familia; beneficiarios seguem usando CAIXA Tem, lotericas, autoatendimento, correspondentes, Internet Banking e WhatsApp.",CAIXA_Tem;Bolsa_Familia;WhatsApp;Canais_Digitais,Continuidade_operacional_em_pagamentos_sociais_de_alta_escala,Continuidade_operacional_em_pagamentos_sociais_de_alta_escala,Alto,Muito alta,https://economia.uol.com.br/noticias/redacao/2026/09/18/greve-da-caixa-bolsa-familia-sera-pago-normalmente-entenda.ghtm
CAIXA,Caixa_nova_proposta_greve_saude_2026_09_18,"Em 18/09/2026, a Folha reportou nova proposta da CAIXA para o plano de saude, com greve mantida ate assembleia de 21/09/2026 e reforco de atendimento por canais digitais, telefone e terminais automaticos.",Canais_Digitais;Atendimento_Remoto;Terminais_Automaticos,Risco_de_continuidade_presencial_compensado_por_canais_remotos_e_autoatendimento,Risco_de_continuidade_presencial_compensado_por_canais_remotos_e_autoatendimento,Medio,Alta,https://www1.folha.uol.com.br/mercado/2026/09/caixa-faz-nova-proposta-para-o-plano-de-saude-mas-greve-da-categoria-segue-o-que-foi-oferecido.shtml
CAIXA,Caixa_Parcelar_Pix_app_2026_09_03,"Em 03/09/2026, a CAIXA disponibilizou Parcelar Pix no App CAIXA para clientes elegiveis, com contratacao de credito na transacao, valores de R$ 300 a R$ 50 mil e prazo de ate 12 meses.",Pix;App_CAIXA;Credito_Digital;CET;IOF,Produto_digital_de_credito_embutido_no_fluxo_de_pagamentos_instantaneos,Produto_digital_de_credito_embutido_no_fluxo_de_pagamentos_instantaneos,Alto,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/09-SETEMBRO/CAIXA-disponibiliza-Parcelar-Pix-aos-clientes-.aspx
CAIXA,Caixa_app_beta_open_finance_seguranca_2026_08_11,"Contexto recente: em 11/08/2026, a CAIXA iniciou beta do novo aplicativo para integrar produtos, Pix simplificado, Minha Carteira baseada em Open Finance, biometria facial, liveness, criptografia ponta a ponta e analise comportamental antifraude.",Open_Finance;Pix;Biometria_Facial;Liveness;Criptografia;Antifraude,Modernizacao_do_canal_mobile_com_segurança_e_integracao_de_servicos,Modernizacao_do_canal_mobile_com_segurança_e_integracao_de_servicos,Alto,Alta,https://caixanoticias.caixa.gov.br/Paginas/Not%C3%ADcias/2026/08-AGOSTO/CAIXA-inicia-fase-Beta-do-novo-aplicativo-do-banco.aspx
CAIXA,Caixa_CECOT_249_fila_virtual_SaaS_2026_09_03,"Em 03/09/2026, licitacao CECOT 249/2026 indicou contratacao de solucao SaaS de fila e sala de espera virtual em nuvem publica para canais digitais da CAIXA, incluindo CAIXA Tem, FGTS, Loterias, sites e sistemas.",SaaS;Nuvem_Publica;CAIXA_Tem;FGTS;Loterias;Fila_Virtual,Capacidade_e_resiliencia_de_acesso_em_canais_digitais_de_massa,Capacidade_e_resiliencia_de_acesso_em_canais_digitais_de_massa,Medio,Alta,https://www.todaslicitacoes.com.br/licitacao/contratacao-de-empresa-para-disponibilizacao-e-brasilia-df-00360305000104-2026-691
BRB,BRB_Master_STF_urgencias_2026_09_18,"Em 18/09/2026, UOL reportou pedido ao STF para definir quem julga urgencias em processos da Operacao Compliance Zero ligados ao Master/BRB, reforcando judicializacao e incerteza operacional no caso.",STF;Banco_Master;Operacao_Compliance_Zero;BRB,Judicializacao_de_controles_e_governanca_em_crise_de_credito,Judicializacao_de_controles_e_governanca_em_crise_de_credito,Altissimo,Muito alta,https://noticias.uol.com.br/colunas/natalia-portinari/2026/09/18/preso-no-caso-master-pede-que-stf-defina-quem-julga-urgencias-durante-crise.ghtm
BRB,BRB_balanco_atrasado_emprestimo_2026_09_18,"Em 18/09/2026, UOL reportou fala da governadora do DF ligando atraso do balanco do BRB a questoes tecnicas e a dependencia de emprestimo para socorro, com demonstracoes pendentes desde 2025.",GDF;Banco_Master;Banco_Central;FGC;Balanco,Risco_de_transparencia_contabil_capitalizacao_e_confianca_institucional,Risco_de_transparencia_contabil_capitalizacao_e_confianca_institucional,Altissimo,Muito alta,https://economia.uol.com.br/noticias/redacao/2026/09/18/celina-leao-diz-que-atraso-do-balanco-do-brb-e-tecnico-e-ligado-a-emprestimo.ghtm
